,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
110036,5KomSS7roeHMj6r3THWiWo,Tiësto;Charli XCX,Cardio Tracks,Hot in It,0,129817,FALSE,0.748,0.841,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,trance,
110037,4e5s77PZaf4ulqs5bFeik9,Tiësto;Charli XCX,Brandneu Dance,Hot in It,0,129817,FALSE,0.748,0.841,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,trance,
110038,6N2yutZiLVpqbF1AK8Vxhu,Tiësto,Feeling Good,The Business,1,164000,FALSE,0.798,0.62,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4,trance,
110039,5mjTbRn7WG6HsxJI9wUMUL,Tiësto;Ava Max,Objectif Running : Dance,The Motto,0,164818,FALSE,0.754,0.763,-4.627,0,0.0435,0.0301,2.23E-05,0.0901,0.464,117.953,4,trance,
110040,7CQ85NHNXA7HRAJVAfSC41,Tiësto;Charli XCX,Objectif Running : Dance,Hot in It,0,129817,FALSE,0.748,0.841,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,trance,
110041,5rQ8KYGO7MetiCgqnn4hby,Tiësto;Ava Max,Dance Dance Dance,The Motto,0,164818,FALSE,0.754,0.763,-4.627,0,0.0435,0.0301,2.23E-05,0.0901,0.464,117.953,4,trance,
110042,0j1oGNwg8VVosfPezkrSni,Tiësto;Ava Max,Cardio Tracks,The Motto,1,164818,FALSE,0.754,0.763,-4.627,0,0.0435,0.0301,2.23E-05,0.0901,0.464,117.953,4,trance,
110043,0yLkV9faqUbeejohPNxa8a,Tiësto;KAROL G,Objectif Running : Dance,Don't Be Shy,0,140500,TRUE,0.77,0.787,-3.748,0,0.0583,0.198,0,0.262,0.513,119.986,4,trance,
110044,3i31Itck9EgI1vRjZxdYe9,Tiësto;KAROL G,Dance Dance Dance,Don't Be Shy,0,140500,TRUE,0.77,0.787,-3.748,0,0.0583,0.198,0,0.262,0.513,119.986,4,trance,
110045,5odOSnLe89YWZ198e9SJ8O,Tiësto;Charli XCX,Your Perfect Soundtrack,Hot in It,0,129817,FALSE,0.748,0.841,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,trance,
110046,3mTUMIT3M0e9PySC1mteSV,Tiësto;Mabel,pov: it's 2019,God Is A Dancer,0,168125,FALSE,0.798,0.747,-3.91,0,0.0808,0.0284,1.90E-06,0.344,0.805,120.002,4,trance,
110047,0jGNrMFSke9iI1pmfWbvft,Tiësto;Becky Hill,pov: it's 2020,Nothing Really Matters,0,157720,FALSE,0.735,0.842,-4.079,0,0.0403,0.00519,4.52E-06,0.308,0.681,123.039,4,trance,
110048,5h4c5VjiJ3QUZRNQ7iRgka,Tiësto,Objectif Running : Dance,The Business,0,164000,FALSE,0.798,0.62,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4,trance,
110049,6JuWIotnwCQm2V3LKlwPdV,Armin van Buuren,Armada Music - ADE 2022,Computers Take Over The World,7,152250,FALSE,0.777,0.832,-5.739,1,0.179,0.00632,0.0508,0.12,0.775,139.917,4,trance,
110050,4kWO6O1BUXcZmaxitpVUwp,Tiësto;Dzeko;Preme;Post Malone,Jackie Chan,Jackie Chan,72,215759,TRUE,0.747,0.834,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,4,trance,
